,name,artist,id,duration,popularity,genres,playlist,features,created_at
31,'Lose Somebody','Kygo',7xbWAw3LMgRMn4omR5yVn3,199549,67,"['edm', 'pop', 'pop dance', 'tropical house']",Morning Motivation,"{""danceability"": 0.58, ""energy"": 0.586, ""key"": 1, ""loudness"": -6.883, ""mode"": 1, ""speechiness"": 0.0357, ""acousticness"": 0.344, ""instrumentalness"": 0, ""liveness"": 0.0755, ""valence"": 0.507, ""tempo"": 147.988, ""type"": ""audio_features"", ""id"": ""7xbWAw3LMgRMn4omR5yVn3"", ""uri"": ""spotify:track:7xbWAw3LMgRMn4omR5yVn3"", ""track_href"": ""https://api.spotify.com/v1/tracks/7xbWAw3LMgRMn4omR5yVn3"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/7xbWAw3LMgRMn4omR5yVn3"", ""duration_ms"": 199549, ""time_signature"": 4}",1668282012.157913
30,'On My Way','Sheppard',65cv0OI9HmwR4EmN6CWucM,203100,57,"['australian indie', 'australian pop', 'dance pop', 'folk-pop', 'pop', 'pop rock']",Morning Motivation,"{""danceability"": 0.569, ""energy"": 0.873, ""key"": 4, ""loudness"": -5.239, ""mode"": 1, ""speechiness"": 0.0639, ""acousticness"": 0.246, ""instrumentalness"": 0, ""liveness"": 0.104, ""valence"": 0.53, ""tempo"": 138.061, ""type"": ""audio_features"", ""id"": ""65cv0OI9HmwR4EmN6CWucM"", ""uri"": ""spotify:track:65cv0OI9HmwR4EmN6CWucM"", ""track_href"": ""https://api.spotify.com/v1/tracks/65cv0OI9HmwR4EmN6CWucM"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/65cv0OI9HmwR4EmN6CWucM"", ""duration_ms"": 203100, ""time_signature"": 4}",1668282011.62104
29,'West Coast','OneRepublic',0sBJA2OCEECMs0HsdIQhvR,192947,75,"['piano rock', 'pop']",Morning Motivation,"{""danceability"": 0.685, ""energy"": 0.699, ""key"": 6, ""loudness"": -7.803, ""mode"": 0, ""speechiness"": 0.0349, ""acousticness"": 0.317, ""instrumentalness"": 0, ""liveness"": 0.0895, ""valence"": 0.884, ""tempo"": 134.057, ""type"": ""audio_features"", ""id"": ""0sBJA2OCEECMs0HsdIQhvR"", ""uri"": ""spotify:track:0sBJA2OCEECMs0HsdIQhvR"", ""track_href"": ""https://api.spotify.com/v1/tracks/0sBJA2OCEECMs0HsdIQhvR"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0sBJA2OCEECMs0HsdIQhvR"", ""duration_ms"": 192948, ""time_signature"": 4}",1668282011.097104
28,'2002','Anne-Marie',1jQhlvAnoHe5wAmwo5Pvi9,186986,20,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",Morning Motivation,"{""danceability"": 0.697, ""energy"": 0.683, ""key"": 1, ""loudness"": -2.881, ""mode"": 0, ""speechiness"": 0.116, ""acousticness"": 0.0372, ""instrumentalness"": 0, ""liveness"": 0.137, ""valence"": 0.606, ""tempo"": 96.134, ""type"": ""audio_features"", ""id"": ""1jQhlvAnoHe5wAmwo5Pvi9"", ""uri"": ""spotify:track:1jQhlvAnoHe5wAmwo5Pvi9"", ""track_href"": ""https://api.spotify.com/v1/tracks/1jQhlvAnoHe5wAmwo5Pvi9"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1jQhlvAnoHe5wAmwo5Pvi9"", ""duration_ms"": 186987, ""time_signature"": 4}",1668282010.569097
27,'Hold On','Justin Bieber',4u4NyuceXP7Uzh7XFJKCr1,170813,73,"['canadian pop', 'pop']",Morning Motivation,"{""danceability"": 0.658, ""energy"": 0.634, ""key"": 1, ""loudness"": -5.797, ""mode"": 0, ""speechiness"": 0.0413, ""acousticness"": 0.0106, ""instrumentalness"": 0, ""liveness"": 0.132, ""valence"": 0.29, ""tempo"": 139.98, ""type"": ""audio_features"", ""id"": ""4u4NyuceXP7Uzh7XFJKCr1"", ""uri"": ""spotify:track:4u4NyuceXP7Uzh7XFJKCr1"", ""track_href"": ""https://api.spotify.com/v1/tracks/4u4NyuceXP7Uzh7XFJKCr1"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/4u4NyuceXP7Uzh7XFJKCr1"", ""duration_ms"": 170813, ""time_signature"": 4}",1668282010.039556
26,'Me Myself & I','5 Seconds of Summer',0C9aH2f4LO8SPPqUWOrcbk,177879,65,"['boy band', 'dance pop', 'pop', 'post-teen pop']",Morning Motivation,"{""danceability"": 0.575, ""energy"": 0.556, ""key"": 4, ""loudness"": -5.107, ""mode"": 1, ""speechiness"": 0.0283, ""acousticness"": 0.0303, ""instrumentalness"": 0, ""liveness"": 0.0903, ""valence"": 0.44, ""tempo"": 87.991, ""type"": ""audio_features"", ""id"": ""0C9aH2f4LO8SPPqUWOrcbk"", ""uri"": ""spotify:track:0C9aH2f4LO8SPPqUWOrcbk"", ""track_href"": ""https://api.spotify.com/v1/tracks/0C9aH2f4LO8SPPqUWOrcbk"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0C9aH2f4LO8SPPqUWOrcbk"", ""duration_ms"": 177879, ""time_signature"": 4}",1668282009.503475
25,'Overpass Graffiti','Ed Sheeran',4btFHqumCO31GksfuBLLv3,236906,77,"['pop', 'uk pop']",Morning Motivation,"{""danceability"": 0.52, ""energy"": 0.849, ""key"": 9, ""loudness"": -3.794, ""mode"": 0, ""speechiness"": 0.186, ""acousticness"": 0.00253, ""instrumentalness"": 0, ""liveness"": 0.119, ""valence"": 0.774, ""tempo"": 175.908, ""type"": ""audio_features"", ""id"": ""4btFHqumCO31GksfuBLLv3"", ""uri"": ""spotify:track:4btFHqumCO31GksfuBLLv3"", ""track_href"": ""https://api.spotify.com/v1/tracks/4btFHqumCO31GksfuBLLv3"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/4btFHqumCO31GksfuBLLv3"", ""duration_ms"": 236907, ""time_signature"": 4}",1668282008.97862
24,"'I Choose - From The Netflix Original Film ""The Willoughbys""'",'Alessia Cara',13QIjo2iGBgl56mNDjJOet,217347,64,"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop']",Morning Motivation,"{""danceability"": 0.66, ""energy"": 0.631, ""key"": 0, ""loudness"": -6.464, ""mode"": 1, ""speechiness"": 0.0764, ""acousticness"": 0.386, ""instrumentalness"": 0, ""liveness"": 0.16, ""valence"": 0.416, ""tempo"": 138.007, ""type"": ""audio_features"", ""id"": ""13QIjo2iGBgl56mNDjJOet"", ""uri"": ""spotify:track:13QIjo2iGBgl56mNDjJOet"", ""track_href"": ""https://api.spotify.com/v1/tracks/13QIjo2iGBgl56mNDjJOet"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/13QIjo2iGBgl56mNDjJOet"", ""duration_ms"": 217348, ""time_signature"": 3}",1668282008.452248
23,'Little Bit of Love','Tom Grennan',78q4ESvMkPVJzHAV11LAGE,226268,65,"['dance pop', 'tropical house']",Morning Motivation,"{""danceability"": 0.689, ""energy"": 0.706, ""key"": 1, ""loudness"": -4.48, ""mode"": 0, ""speechiness"": 0.0312, ""acousticness"": 0.0833, ""instrumentalness"": 0, ""liveness"": 0.105, ""valence"": 0.623, ""tempo"": 106.52, ""type"": ""audio_features"", ""id"": ""78q4ESvMkPVJzHAV11LAGE"", ""uri"": ""spotify:track:78q4ESvMkPVJzHAV11LAGE"", ""track_href"": ""https://api.spotify.com/v1/tracks/78q4ESvMkPVJzHAV11LAGE"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/78q4ESvMkPVJzHAV11LAGE"", ""duration_ms"": 226268, ""time_signature"": 4}",1668282007.916938
22,'Rise','Calum Scott',0s8aU1K1veT7CSpBfqZEFP,216539,58,"['neo mellow', 'pop']",Morning Motivation,"{""danceability"": 0.703, ""energy"": 0.842, ""key"": 0, ""loudness"": -4.173, ""mode"": 0, ""speechiness"": 0.0687, ""acousticness"": 0.0872, ""instrumentalness"": 8.22e-06, ""liveness"": 0.0599, ""valence"": 0.715, ""tempo"": 114.029, ""type"": ""audio_features"", ""id"": ""0s8aU1K1veT7CSpBfqZEFP"", ""uri"": ""spotify:track:0s8aU1K1veT7CSpBfqZEFP"", ""track_href"": ""https://api.spotify.com/v1/tracks/0s8aU1K1veT7CSpBfqZEFP"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0s8aU1K1veT7CSpBfqZEFP"", ""duration_ms"": 216540, ""time_signature"": 4}",1668282007.389536
21,'STAY (with Justin Bieber)','The Kid LAROI',5HCyWlXZPP0y6Gqq8TgA20,141805,87,"['australian hip hop', 'pop']",Morning Motivation,"{""danceability"": 0.591, ""energy"": 0.764, ""key"": 1, ""loudness"": -5.484, ""mode"": 1, ""speechiness"": 0.0483, ""acousticness"": 0.0383, ""instrumentalness"": 0, ""liveness"": 0.103, ""valence"": 0.478, ""tempo"": 169.928, ""type"": ""audio_features"", ""id"": ""5HCyWlXZPP0y6Gqq8TgA20"", ""uri"": ""spotify:track:5HCyWlXZPP0y6Gqq8TgA20"", ""track_href"": ""https://api.spotify.com/v1/tracks/5HCyWlXZPP0y6Gqq8TgA20"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/5HCyWlXZPP0y6Gqq8TgA20"", ""duration_ms"": 141806, ""time_signature"": 4}",1668282006.857271
20,'I Ain't Worried','OneRepublic',4h9wh7iOZ0GGn8QVp4RAOB,148485,95,"['piano rock', 'pop']",Morning Motivation,"{""danceability"": 0.704, ""energy"": 0.797, ""key"": 0, ""loudness"": -5.927, ""mode"": 1, ""speechiness"": 0.0475, ""acousticness"": 0.0826, ""instrumentalness"": 0.000745, ""liveness"": 0.0546, ""valence"": 0.825, ""tempo"": 139.994, ""type"": ""audio_features"", ""id"": ""4h9wh7iOZ0GGn8QVp4RAOB"", ""uri"": ""spotify:track:4h9wh7iOZ0GGn8QVp4RAOB"", ""track_href"": ""https://api.spotify.com/v1/tracks/4h9wh7iOZ0GGn8QVp4RAOB"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/4h9wh7iOZ0GGn8QVp4RAOB"", ""duration_ms"": 148486, ""time_signature"": 4}",1668282006.323803
19,'As It Was','Harry Styles',4LRPiXqCikLlN15c3yImP7,167303,93,['pop'],Morning Motivation,"{""danceability"": 0.52, ""energy"": 0.731, ""key"": 6, ""loudness"": -5.338, ""mode"": 0, ""speechiness"": 0.0557, ""acousticness"": 0.342, ""instrumentalness"": 0.00101, ""liveness"": 0.311, ""valence"": 0.662, ""tempo"": 173.93, ""type"": ""audio_features"", ""id"": ""4LRPiXqCikLlN15c3yImP7"", ""uri"": ""spotify:track:4LRPiXqCikLlN15c3yImP7"", ""track_href"": ""https://api.spotify.com/v1/tracks/4LRPiXqCikLlN15c3yImP7"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/4LRPiXqCikLlN15c3yImP7"", ""duration_ms"": 167303, ""time_signature"": 4}",1668282005.777601
18,'she's all i wanna be','Tate McRae',0IuVhCflrQPMGRrOyoY5RW,206772,77,['pop'],Morning Motivation,"{""danceability"": 0.614, ""energy"": 0.644, ""key"": 2, ""loudness"": -5.372, ""mode"": 0, ""speechiness"": 0.0426, ""acousticness"": 0.0134, ""instrumentalness"": 7.07e-06, ""liveness"": 0.117, ""valence"": 0.651, ""tempo"": 160.036, ""type"": ""audio_features"", ""id"": ""0IuVhCflrQPMGRrOyoY5RW"", ""uri"": ""spotify:track:0IuVhCflrQPMGRrOyoY5RW"", ""track_href"": ""https://api.spotify.com/v1/tracks/0IuVhCflrQPMGRrOyoY5RW"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0IuVhCflrQPMGRrOyoY5RW"", ""duration_ms"": 206772, ""time_signature"": 4}",1668282005.241327
17,'Afterglow','Ed Sheeran',0E4Y1XIbs8GrAT1YqVy6dq,185486,74,"['pop', 'uk pop']",Morning Motivation,"{""danceability"": 0.641, ""energy"": 0.324, ""key"": 11, ""loudness"": -5.851, ""mode"": 1, ""speechiness"": 0.0299, ""acousticness"": 0.698, ""instrumentalness"": 0, ""liveness"": 0.328, ""valence"": 0.273, ""tempo"": 110.184, ""type"": ""audio_features"", ""id"": ""0E4Y1XIbs8GrAT1YqVy6dq"", ""uri"": ""spotify:track:0E4Y1XIbs8GrAT1YqVy6dq"", ""track_href"": ""https://api.spotify.com/v1/tracks/0E4Y1XIbs8GrAT1YqVy6dq"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0E4Y1XIbs8GrAT1YqVy6dq"", ""duration_ms"": 185487, ""time_signature"": 4}",1668282004.712393
16,'abcdefu','GAYLE',4fouWK6XVHhzl78KzQ1UjL,168601,84,['modern alternative pop'],Morning Motivation,"{""danceability"": 0.695, ""energy"": 0.54, ""key"": 4, ""loudness"": -5.692, ""mode"": 1, ""speechiness"": 0.0493, ""acousticness"": 0.299, ""instrumentalness"": 0, ""liveness"": 0.367, ""valence"": 0.415, ""tempo"": 121.932, ""type"": ""audio_features"", ""id"": ""4fouWK6XVHhzl78KzQ1UjL"", ""uri"": ""spotify:track:4fouWK6XVHhzl78KzQ1UjL"", ""track_href"": ""https://api.spotify.com/v1/tracks/4fouWK6XVHhzl78KzQ1UjL"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/4fouWK6XVHhzl78KzQ1UjL"", ""duration_ms"": 168602, ""time_signature"": 4}",1668282004.185465
15,'Anyone','Justin Bieber',31qCy5ZaophVA81wtlwLc4,190779,74,"['canadian pop', 'pop']",Morning Motivation,"{""danceability"": 0.686, ""energy"": 0.538, ""key"": 2, ""loudness"": -8.026, ""mode"": 1, ""speechiness"": 0.0345, ""acousticness"": 0.181, ""instrumentalness"": 3.13e-06, ""liveness"": 0.113, ""valence"": 0.584, ""tempo"": 115.884, ""type"": ""audio_features"", ""id"": ""31qCy5ZaophVA81wtlwLc4"", ""uri"": ""spotify:track:31qCy5ZaophVA81wtlwLc4"", ""track_href"": ""https://api.spotify.com/v1/tracks/31qCy5ZaophVA81wtlwLc4"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/31qCy5ZaophVA81wtlwLc4"", ""duration_ms"": 190779, ""time_signature"": 4}",1668282003.657124
14,'Run','OneRepublic',2UbVnbE5FH6008mAm6Mmgw,169010,74,"['piano rock', 'pop']",Morning Motivation,"{""danceability"": 0.682, ""energy"": 0.72, ""key"": 11, ""loudness"": -8.173, ""mode"": 0, ""speechiness"": 0.0381, ""acousticness"": 0.326, ""instrumentalness"": 0, ""liveness"": 0.148, ""valence"": 0.673, ""tempo"": 117.003, ""type"": ""audio_features"", ""id"": ""2UbVnbE5FH6008mAm6Mmgw"", ""uri"": ""spotify:track:2UbVnbE5FH6008mAm6Mmgw"", ""track_href"": ""https://api.spotify.com/v1/tracks/2UbVnbE5FH6008mAm6Mmgw"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/2UbVnbE5FH6008mAm6Mmgw"", ""duration_ms"": 169011, ""time_signature"": 4}",1668282003.115563
13,'Lost','Maroon 5',18XlJEroUwFo0tLZxscgXE,172597,74,['pop'],Morning Motivation,"{""danceability"": 0.766, ""energy"": 0.706, ""key"": 7, ""loudness"": -6.553, ""mode"": 0, ""speechiness"": 0.16, ""acousticness"": 0.223, ""instrumentalness"": 0.00028, ""liveness"": 0.064, ""valence"": 0.766, ""tempo"": 142.989, ""type"": ""audio_features"", ""id"": ""18XlJEroUwFo0tLZxscgXE"", ""uri"": ""spotify:track:18XlJEroUwFo0tLZxscgXE"", ""track_href"": ""https://api.spotify.com/v1/tracks/18XlJEroUwFo0tLZxscgXE"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/18XlJEroUwFo0tLZxscgXE"", ""duration_ms"": 172598, ""time_signature"": 4}",1668282002.580181
12,'Glad You Exist','Dan + Shay',472vIK1ldetTxRxG3ovaiY,144533,68,"['contemporary country', 'country', 'country road', 'pop']",Morning Motivation,"{""danceability"": 0.748, ""energy"": 0.551, ""key"": 11, ""loudness"": -6.12, ""mode"": 1, ""speechiness"": 0.0349, ""acousticness"": 0.235, ""instrumentalness"": 0, ""liveness"": 0.119, ""valence"": 0.66, ""tempo"": 103.953, ""type"": ""audio_features"", ""id"": ""472vIK1ldetTxRxG3ovaiY"", ""uri"": ""spotify:track:472vIK1ldetTxRxG3ovaiY"", ""track_href"": ""https://api.spotify.com/v1/tracks/472vIK1ldetTxRxG3ovaiY"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/472vIK1ldetTxRxG3ovaiY"", ""duration_ms"": 144533, ""time_signature"": 4}",1668282001.968403
11,'Bad Habits','Ed Sheeran',3rmo8F54jFF8OgYsqTxm5d,230746,86,"['pop', 'uk pop']",Morning Motivation,"{""danceability"": 0.807, ""energy"": 0.893, ""key"": 11, ""loudness"": -3.745, ""mode"": 0, ""speechiness"": 0.0347, ""acousticness"": 0.0451, ""instrumentalness"": 2.79e-05, ""liveness"": 0.366, ""valence"": 0.537, ""tempo"": 126.011, ""type"": ""audio_features"", ""id"": ""3rmo8F54jFF8OgYsqTxm5d"", ""uri"": ""spotify:track:3rmo8F54jFF8OgYsqTxm5d"", ""track_href"": ""https://api.spotify.com/v1/tracks/3rmo8F54jFF8OgYsqTxm5d"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3rmo8F54jFF8OgYsqTxm5d"", ""duration_ms"": 230747, ""time_signature"": 4}",1668282001.442599
10,'Make You Mine','Tyron Hapi',0qPxYJOV7Hi72iYvOqOb5D,165083,58,"['australian pop', 'pop dance', 'pop edm', 'sky room', 'tropical house']",Morning Motivation,"{""danceability"": 0.718, ""energy"": 0.553, ""key"": 11, ""loudness"": -7.5, ""mode"": 1, ""speechiness"": 0.0275, ""acousticness"": 0.376, ""instrumentalness"": 0.000296, ""liveness"": 0.163, ""valence"": 0.52, ""tempo"": 107.062, ""type"": ""audio_features"", ""id"": ""0qPxYJOV7Hi72iYvOqOb5D"", ""uri"": ""spotify:track:0qPxYJOV7Hi72iYvOqOb5D"", ""track_href"": ""https://api.spotify.com/v1/tracks/0qPxYJOV7Hi72iYvOqOb5D"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0qPxYJOV7Hi72iYvOqOb5D"", ""duration_ms"": 165083, ""time_signature"": 4}",1668282000.924324
9,'Message In A Bottle (Taylor's Version) (From The Vault)','Taylor Swift',3z6XUommYDWPHeFhmhhT6j,225960,74,['pop'],Morning Motivation,"{""danceability"": 0.622, ""energy"": 0.791, ""key"": 7, ""loudness"": -6.106, ""mode"": 1, ""speechiness"": 0.0535, ""acousticness"": 0.00188, ""instrumentalness"": 3.72e-06, ""liveness"": 0.083, ""valence"": 0.494, ""tempo"": 115.915, ""type"": ""audio_features"", ""id"": ""3z6XUommYDWPHeFhmhhT6j"", ""uri"": ""spotify:track:3z6XUommYDWPHeFhmhhT6j"", ""track_href"": ""https://api.spotify.com/v1/tracks/3z6XUommYDWPHeFhmhhT6j"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3z6XUommYDWPHeFhmhhT6j"", ""duration_ms"": 225960, ""time_signature"": 4}",1668282000.405383
8,'Someone To You','BANNERS',6cufDC8WB5AZNSL3ZH2mgV,219813,57,"['indie poptimism', 'pop', 'pop rock']",Morning Motivation,"{""danceability"": 0.518, ""energy"": 0.936, ""key"": 2, ""loudness"": -3.685, ""mode"": 1, ""speechiness"": 0.0447, ""acousticness"": 0.00554, ""instrumentalness"": 0, ""liveness"": 0.258, ""valence"": 0.667, ""tempo"": 75.002, ""type"": ""audio_features"", ""id"": ""6cufDC8WB5AZNSL3ZH2mgV"", ""uri"": ""spotify:track:6cufDC8WB5AZNSL3ZH2mgV"", ""track_href"": ""https://api.spotify.com/v1/tracks/6cufDC8WB5AZNSL3ZH2mgV"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/6cufDC8WB5AZNSL3ZH2mgV"", ""duration_ms"": 219813, ""time_signature"": 4}",1668281999.875509
7,'Black And White','Niall Horan',7rpNuuoMbid56XkDsx2FjE,193089,72,"['dance pop', 'pop', 'post-teen pop']",Morning Motivation,"{""danceability"": 0.443, ""energy"": 0.582, ""key"": 2, ""loudness"": -6.02, ""mode"": 1, ""speechiness"": 0.0482, ""acousticness"": 0.0301, ""instrumentalness"": 0, ""liveness"": 0.127, ""valence"": 0.239, ""tempo"": 147.589, ""type"": ""audio_features"", ""id"": ""7rpNuuoMbid56XkDsx2FjE"", ""uri"": ""spotify:track:7rpNuuoMbid56XkDsx2FjE"", ""track_href"": ""https://api.spotify.com/v1/tracks/7rpNuuoMbid56XkDsx2FjE"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/7rpNuuoMbid56XkDsx2FjE"", ""duration_ms"": 193090, ""time_signature"": 4}",1668281999.358122
6,'Wonder','Shawn Mendes',5KCbr5ndeby4y4ggthdiAb,172692,70,"['canadian pop', 'dance pop', 'pop', 'viral pop']",Morning Motivation,"{""danceability"": 0.333, ""energy"": 0.637, ""key"": 1, ""loudness"": -4.904, ""mode"": 0, ""speechiness"": 0.0581, ""acousticness"": 0.131, ""instrumentalness"": 1.8e-05, ""liveness"": 0.149, ""valence"": 0.132, ""tempo"": 139.898, ""type"": ""audio_features"", ""id"": ""5KCbr5ndeby4y4ggthdiAb"", ""uri"": ""spotify:track:5KCbr5ndeby4y4ggthdiAb"", ""track_href"": ""https://api.spotify.com/v1/tracks/5KCbr5ndeby4y4ggthdiAb"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/5KCbr5ndeby4y4ggthdiAb"", ""duration_ms"": 172693, ""time_signature"": 4}",1668281998.836312
5,'Leave Before You Love Me (with Jonas Brothers)','Marshmello',4qu63nuBpdn0qHUHuObEj1,154983,84,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",Morning Motivation,"{""danceability"": 0.721, ""energy"": 0.738, ""key"": 7, ""loudness"": -4.77, ""mode"": 1, ""speechiness"": 0.0403, ""acousticness"": 0.00226, ""instrumentalness"": 4.41e-06, ""liveness"": 0.118, ""valence"": 0.637, ""tempo"": 119.976, ""type"": ""audio_features"", ""id"": ""4qu63nuBpdn0qHUHuObEj1"", ""uri"": ""spotify:track:4qu63nuBpdn0qHUHuObEj1"", ""track_href"": ""https://api.spotify.com/v1/tracks/4qu63nuBpdn0qHUHuObEj1"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/4qu63nuBpdn0qHUHuObEj1"", ""duration_ms"": 154983, ""time_signature"": 4}",1668281998.305621
4,'Don’t Wake Me Up','Jonas Blue',3LEgGAl9zLcQWGTp7ptqtQ,188894,75,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']",Morning Motivation,"{""danceability"": 0.621, ""energy"": 0.747, ""key"": 11, ""loudness"": -5.084, ""mode"": 1, ""speechiness"": 0.0337, ""acousticness"": 0.222, ""instrumentalness"": 0.000194, ""liveness"": 0.147, ""valence"": 0.426, ""tempo"": 124.015, ""type"": ""audio_features"", ""id"": ""3LEgGAl9zLcQWGTp7ptqtQ"", ""uri"": ""spotify:track:3LEgGAl9zLcQWGTp7ptqtQ"", ""track_href"": ""https://api.spotify.com/v1/tracks/3LEgGAl9zLcQWGTp7ptqtQ"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3LEgGAl9zLcQWGTp7ptqtQ"", ""duration_ms"": 188894, ""time_signature"": 4}",1668281997.785684
3,'My Universe','Coldplay',46HNZY1i7O6jwTA7Slo2PI,226198,80,"['permanent wave', 'pop']",Morning Motivation,"{""danceability"": 0.573, ""energy"": 0.711, ""key"": 1, ""loudness"": -6.268, ""mode"": 0, ""speechiness"": 0.0406, ""acousticness"": 0.0114, ""instrumentalness"": 0, ""liveness"": 0.328, ""valence"": 0.47, ""tempo"": 105.006, ""type"": ""audio_features"", ""id"": ""46HNZY1i7O6jwTA7Slo2PI"", ""uri"": ""spotify:track:46HNZY1i7O6jwTA7Slo2PI"", ""track_href"": ""https://api.spotify.com/v1/tracks/46HNZY1i7O6jwTA7Slo2PI"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/46HNZY1i7O6jwTA7Slo2PI"", ""duration_ms"": 226198, ""time_signature"": 4}",1668281997.256235
2,'Sunshine','OneRepublic',5r43qanLhUCdBj8HN3fa6B,163854,81,"['piano rock', 'pop']",Morning Motivation,"{""danceability"": 0.697, ""energy"": 0.875, ""key"": 5, ""loudness"": -4.621, ""mode"": 1, ""speechiness"": 0.034, ""acousticness"": 0.137, ""instrumentalness"": 0, ""liveness"": 0.28, ""valence"": 0.774, ""tempo"": 140.069, ""type"": ""audio_features"", ""id"": ""5r43qanLhUCdBj8HN3fa6B"", ""uri"": ""spotify:track:5r43qanLhUCdBj8HN3fa6B"", ""track_href"": ""https://api.spotify.com/v1/tracks/5r43qanLhUCdBj8HN3fa6B"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/5r43qanLhUCdBj8HN3fa6B"", ""duration_ms"": 163855, ""time_signature"": 4}",1668281996.736244
1,'Ghost','Justin Bieber',6I3mqTwhRpn34SLVafSH7G,153190,86,"['canadian pop', 'pop']",Morning Motivation,"{""danceability"": 0.601, ""energy"": 0.741, ""key"": 2, ""loudness"": -5.569, ""mode"": 1, ""speechiness"": 0.0478, ""acousticness"": 0.185, ""instrumentalness"": 2.91e-05, ""liveness"": 0.415, ""valence"": 0.441, ""tempo"": 153.96, ""type"": ""audio_features"", ""id"": ""6I3mqTwhRpn34SLVafSH7G"", ""uri"": ""spotify:track:6I3mqTwhRpn34SLVafSH7G"", ""track_href"": ""https://api.spotify.com/v1/tracks/6I3mqTwhRpn34SLVafSH7G"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/6I3mqTwhRpn34SLVafSH7G"", ""duration_ms"": 153190, ""time_signature"": 4}",1668281996.2008
0,'When You're Gone','Shawn Mendes',0U1W2LZVUX7qTm7dDpqxh6,172266,80,"['canadian pop', 'dance pop', 'pop', 'viral pop']",Morning Motivation,"{""danceability"": 0.603, ""energy"": 0.691, ""key"": 5, ""loudness"": -5.805, ""mode"": 1, ""speechiness"": 0.0372, ""acousticness"": 0.0248, ""instrumentalness"": 0, ""liveness"": 0.583, ""valence"": 0.577, ""tempo"": 147.148, ""type"": ""audio_features"", ""id"": ""0U1W2LZVUX7qTm7dDpqxh6"", ""uri"": ""spotify:track:0U1W2LZVUX7qTm7dDpqxh6"", ""track_href"": ""https://api.spotify.com/v1/tracks/0U1W2LZVUX7qTm7dDpqxh6"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0U1W2LZVUX7qTm7dDpqxh6"", ""duration_ms"": 172267, ""time_signature"": 4}",1668281995.668149
